AZA.ST,AZN.ST,GETI-B.ST,HM-B.ST,ICA.ST,SCA-B.ST,SEB-A.ST,SSAB-A.ST
156.652496,313.985413,207.261627,228.139893,173.51619,21.11664,56.737755,44.84
158.87767,313.418304,206.909561,227.707809,173.939423,21.10416,56.982319,44.790001
161.547882,311.527924,207.878006,230.213913,176.817245,21.141605,57.960552,44.599998
163.773056,313.796387,208.054489,230.213913,171.061584,20.505152,58.286636,43.630001
163.328033,310.393738,207.08609,229.176926,172.331223,20.555016,57.593716,42.900002
164.663147,312.284058,205.23703,230.818817,172.669769,20.667355,57.430672,42.880001
165.553223,312.662109,204.70845,228.053482,169.876587,20.567499,56.411674,42.799999
167.333359,314.458008,204.620651,243.435654,170.46907,20.280478,56.370914,42.93
168.668457,313.134735,203.915588,242.571472,169.791962,20.367851,56.126354,42.02
171.783722,315.403137,202.243027,241.188843,167.421982,20.218069,55.514961,41.950001
167.778381,313.040222,203.299225,242.225815,169.284103,20.230549,56.533955,41.990002
166.443283,311.527924,202.243027,237.472885,166.744827,20.330402,56.126354,42.98
165.998245,310.204742,202.595093,235.139664,167.845184,20.18062,56.819271,43.099998
166.443283,309.637604,192.118042,235.312485,167.252716,20.168139,57.879032,42.919998
167.333359,309.543091,194.054886,235.053238,167.506622,19.781261,58.001305,42.549999
168.223434,307.558197,173.980469,232.719971,165.559845,19.531683,57.879032,42.509998
167.333359,303.87207,175.740799,233.152054,165.898422,19.631477,58.001305,42.400002
172.673782,307.085632,176.09288,237.300095,169.284103,20.130695,58.898022,43.560001
171.783722,310.110199,178.030655,237.991364,170.976944,20.230549,59.50943,43.380001
170.448608,311.244385,176.357147,234.275497,167.421982,19.893599,59.590942,44.380001
174.008881,312.756653,178.999069,235.830978,166.744827,20.043318,60.365391,44.779999
184.689743,309.448547,178.47049,234.880386,165.390549,19.918562,60.528427,44.68
182.019516,309.543091,178.558289,235.485321,165.47522,20.255512,60.73222,44.380001
187.804977,310.110199,181.287994,239.114822,165.983047,21.653303,60.97678,44.32
194.035492,311.149841,181.375778,239.028442,167.591263,22.152519,60.936028,45.209999
196.260651,311.811493,184.634033,238.250656,165.559845,22.077627,62.403385,44.91
191.365265,313.134735,183.224808,240.670334,165.136642,22.165001,61.38438,45
192.700363,314.174408,182.256378,240.411072,165.221283,22.576841,62.851734,45.580002
191.365265,314.552521,182.256378,241.275223,164.459518,22.62677,64.156044,44.27
187.804977,319.467377,183.401337,241.793732,165.305923,22.813997,64.196823,42.990002
189.585114,321.641235,182.256378,242.485077,166.40625,22.826483,64.359856,42.470001
187.804977,322.869995,181.375778,242.830734,165.136642,23.013649,63.952248,42.889999
185.579803,324.571259,180.935913,241.966568,165.813751,22.96372,63.993015,42.720001
186.914902,323.909668,179.615417,240.670334,164.205566,23.038612,63.952248,42.400002
187.359955,322.964508,177.678589,239.460526,165.052002,23.013649,63.829975,42.759998
190.475204,325.421906,177.678589,235.571747,165.305923,22.926273,63.707691,43.360001
190.475204,325.705475,179.174637,235.658157,171.823364,23.101021,63.911491,44.279999
196.260651,324.760345,178.734787,233.929825,171.569443,23.213356,63.952248,45.52
197.150742,326.556183,179.438904,233.756973,171.484787,23.375563,63.259331,46.310001
192.700363,326.556183,179.967499,233.497757,172.669769,23.47542,64.074532,46.599998
189.585114,328.06842,179.967499,231.423706,171.400162,23.338177,63.503899,46.290001
189.140091,330.336792,180.319565,229.609009,168.014465,23.138468,63.014771,45.349998
189.140091,332.605194,180.759399,232.633591,170.553711,23.575275,64.033783,46.5
191.365265,333.928467,180.496063,236.781555,168.77623,23.562792,64.196823,46.549999
194.480515,333.455872,180.583832,237.559311,170.807648,23.912222,64.848976,46.580002
193.590439,333.172333,180.583832,236.176636,170.976944,23.937189,64.400604,46.630001
190.920242,334.873596,180.407349,237.040802,169.876587,23.762503,64.278328,46.630001
188.695053,345.932129,180.496063,235.571747,169.114807,23.799948,63.911491,45.93
187.804977,347.822479,180.935913,237.127228,170.553711,24.024561,63.993015,45.900002
186.914902,345.459534,182.16861,240.151794,170.892288,24.037043,64.522896,45.869999
186.469864,344.892395,181.552246,241.448044,169.876587,23.737537,64.563652,45.549999
190.475204,346.404724,181.727829,241.707306,167.252716,23.799948,64.848976,46.099998
194.035492,349.334717,180.848129,240.497482,168.099121,23.949669,65.582649,47.580002
195.37059,355.478363,180.496063,240.238235,168.014465,23.899742,64.88974,47.450001
195.37059,355.478363,180.583832,241.707306,166.575546,24.21179,65.378853,47.119999
188.695053,354.060547,183.137039,241.102417,164.374847,23.712576,63.952248,45.790001
188.695053,349.901825,183.841171,244.38623,166.152344,23.61272,63.789215,45.630001
186.914902,347.727936,182.697174,241.102417,165.305923,23.550308,63.585415,45.740002
183.799667,350.37439,182.697174,239.806152,165.136642,23.575275,64.196823,45.939999
182.909592,351.792206,184.01767,241.620895,167.337326,23.4879,65.052773,45.91
180.23938,350.37439,183.137039,240.756775,164.544128,23.462934,63.952248,45.279999
178.014191,350.090881,182.256378,240.065399,165.052002,23.462934,64.237579,44.93
173.563858,351.603149,180.496063,238.76915,162.258789,23.263285,63.829975,44.310001
171.783722,356.234497,180.496063,240.670334,163.697723,23.163429,63.137054,44.209999
172.228745,358.975494,181.727829,244.645493,164.882706,23.562792,63.789215,44.5
176.23407,356.801605,182.432907,247.497208,165.898422,23.637682,63.422379,44.630001
176.679108,360.582275,183.665588,248.966324,166.321609,23.874777,64.685936,45.470001
178.014191,366.536865,186.835144,251.385941,165.221283,24.136898,66.15329,46.32
185.579803,364.646484,191.941544,251.990936,166.744827,24.086969,67.702164,46.91
186.469864,364.173889,192.557907,255.793213,168.522324,24.361511,68.395081,47.439999
188.250015,365.591614,193.967102,257.867188,169.114807,24.536257,68.965714,48.459999
186.024841,362,193.702805,255.966049,170.130508,24.711004,69.128761,49.299999
186.024841,359.637054,191.32518,256.138885,170.130508,24.473846,68.395081,49.41
188.250015,362.756134,192.73439,257.348724,170.892288,24.473846,68.517365,49.150002
190.030151,360.865753,191.237396,254.064896,172.75444,24.698523,69.617874,48.799999
190.030151,362.661652,191.412964,248.966324,172.83905,24.373993,69.128761,48.709999
190.920242,365.402618,192.29361,248.015747,173.939423,24.56122,69.821678,48.950001
193.145416,369.939423,192.822174,249.398422,175.12439,24.835762,69.414078,49.919998
194.035492,369.277863,191.149628,247.324402,172.669769,24.586184,69.740166,50.099998
194.035492,377.217224,186.570877,245.509674,174.362625,24.461367,69.373314,50.25
194.480515,385.156677,191.32518,252.163742,175.209045,24.673559,70.759155,50.150002
209.166687,387.708649,193.086456,250.694641,173.262268,24.648596,70.106995,49.98
213.617035,389.409943,193.702805,250.608215,173.092987,24.42392,70.188515,50.099998
220.292572,394.513855,192.64566,253.027908,173.008347,24.548738,70.066238,49.369999
215.842224,398.76712,199.073502,256.484558,173.262268,24.586184,71.329788,48.470001
217.622345,399.428741,200.922546,256.916656,172.83905,24.860727,70.922195,54.349998
218.512436,399.901337,198.896988,251.990936,171.146225,24.686039,70.922195,53.799999
216.732285,390.827698,198.985687,248.015747,167.929825,24.062004,69.169518,53.299999
210.946823,389.882568,197.840775,246.546631,166.152344,23.962151,68.924965,53
213.171997,389.409943,206.293213,246.028152,168.353027,23.774984,68.884201,53.150002
208.721664,389.409943,199.249985,248.188568,169.284103,22.589325,67.865204,52.400002
214.507095,393.190613,199.16127,239.287628,169.791962,22.739109,69.128761,52.75
213.617035,392.339935,198.28064,244.040543,170.892288,23.275766,68.965714,52.299999
210.056747,390.166077,197.664291,240.756775,168.606964,23.200876,68.476601,51.049999
213.171997,387.425049,196.343781,240.583878,166.998749,22.938759,68.721153,51.099998
217.177338,389.787994,196.695862,241.188843,170.638367,22.851385,70.229286,51.349998
221.627686,382.226593,197.664291,243.954147,173.431549,23.350599,70.351555,53
220.292572,387.803131,196.695862,244.472626,173.346924,23.512863,69.984711,51.650002
219.847549,392.434479,198.017273,246.287399,173.431549,23.687609,69.984711,51.5
222.072723,397.254852,201.451111,250.608215,173.770142,23.762503,70.351555,51.5
224.297897,403.681976,200.658249,250.43541,174.870468,23.350599,70.473831,51.200001
222.517746,411.715942,201.186829,251.040298,175.547623,23.725056,70.147758,51.150002
222.962784,413.322693,202.595093,251.558823,177.325089,23.874777,70.473831,50.700001
223.407837,415.213074,203.652252,252.768631,181.472549,24.024561,70.555359,52.099998
220.73761,417.670502,200.041901,246.978699,182.742172,23.82485,69.862427,51.25
224.297897,409.395386,201.626678,245.250397,186.127853,23.837334,70.759155,51.349998
224.297897,412.238403,204.531967,248.534256,185.789307,23.874777,71.411308,51
222.072723,416.218628,207.965759,250.089722,187.482132,23.88726,72.063469,51.099998
225.187973,419.63028,208.582123,251.731628,188.751785,24.024561,73.163994,51.299999
227.858185,420.767517,207.702408,251.472382,189.090317,24.149378,73.408546,51.150002
228.748245,419.63028,205.941147,252.250122,189.428909,24.286621,74.101463,51.049999
224.74292,422.947174,204.268585,250.348999,189.259628,24.224274,73.938416,50.549999
225.187973,415.744812,203.211456,249.916916,189.936768,24.299101,73.490067,50.599998
216.732285,409.016357,194.583466,245.163986,184.942871,23.82485,71.77816,48.509998
221.627686,415.744812,203.299225,249.571213,188.836411,23.937189,73.36779,49.150002
221.627686,411.859344,202.41954,248.274979,190.275314,23.637682,73.979187,49.450001
222.072723,407.87912,204.884933,248.966324,187.566788,23.924704,73.408546,49.740002
218.957474,403.614563,160.949265,246.114532,186.889648,23.675131,72.919426,48.93
218.957474,401.814026,156.986877,247.06514,186.466431,23.500381,73.530823,48.349998
218.067398,402.287872,156.547043,248.707047,186.043213,23.400524,73.938416,48.91
220.73761,401.434998,156.547043,245.768875,184.77359,23.051094,73.530823,47.82
222.072723,399.444794,153.817337,244.040543,184.350388,22.87641,73.245499,47.330002
222.962784,394.04303,152.232559,243.003571,183.419312,22.789034,71.003708,47.68
222.517746,397.359955,156.106247,245.768875,187.905365,23.163429,71.859673,48.110001
230.973434,395.369812,157.867508,247.06514,189.852112,23.175911,72.674881,48.389999
230.083359,398.970978,159.188019,247.929306,191.629593,23.076057,73.163994,48.299999
225.187973,395.369812,156.282745,247.06514,190.867813,22.926273,72.511833,48.43
225.632996,396.791321,160.166824,248.620667,191.883514,23.063576,73.000954,48.299999
220.292572,388.641357,158.812759,247.151581,190.444595,22.901312,72.79715,47.459999
220.73761,392.052979,160.798859,251.558823,192.222107,23.088539,73.734627,48.259998
218.067398,396.506989,162.964981,250.521774,195.09993,23.138468,73.819923,48.689999
218.067398,398.876221,163.145981,239.719711,196.79277,23.388046,74.07579,48.98
218.067398,403.425049,162.784943,235.917404,198.231689,23.550308,74.246384,49.200001
221.182632,398.21286,163.687988,238.509903,198.824173,23.774984,75.781624,49.959999
221.627686,399.539642,163.32695,238.76915,200.093796,23.812431,76.762474,50.650002
221.627686,404.372711,164.681015,241.361649,204.74913,24.024561,76.762474,51
223.407837,402.951233,162.694916,239.978989,201.363434,23.725056,77.188934,51.150002
222.517746,403.425049,164.591019,239.806152,199.924515,23.737537,77.060997,51.25
220.73761,397.549469,163.416962,237.213638,197.46991,23.338177,76.591896,51.049999
221.182632,392.33728,162.694916,237.472885,195.353836,23.200876,76.591896,51.450001
220.73761,393.000641,163.145981,237.38649,195.523132,22.96372,76.677185,51.700001
221.627686,397.265198,161.881912,236.435928,198.482971,22.813997,75.184578,51
215.397186,391.863434,157.818741,233.756973,194.652588,25.586828,74.886063,50.950001
218.957474,388.925598,163.235977,234.275497,193.65947,26.330505,74.928703,51.5
214.507095,388.262238,162.333923,232.633591,191.492661,25.872845,73.350807,49.41
215.397186,395.559357,165.764084,234.448303,194.291443,25.815626,73.990501,50.400002
216.732285,393.853546,161.701874,234.361908,191.853775,25.958666,73.393456,49.900002
214.507095,416.787231,167.480133,238.509903,195.735992,26.38772,75.611046,50.650002
214.062073,421.999451,169.195221,237.818573,194.201172,26.173233,74.758125,50.950001
215.842224,436.2146,168.292175,238.337067,195.645706,26.487852,75.312523,51.099998
222.517746,428.822723,170.369263,237.213638,195.284576,26.545067,75.14193,53.450001
222.517746,485.209381,171.452316,237.213638,193.569168,26.430637,74.630188,55.450001
222.962784,485.683228,172.71637,237.213638,196.097137,25.68696,76.719826,56.099998
223.882217,487.104736,172.535385,237.034607,196.63884,26.044493,76.37867,56.450001
225.261368,500.372162,174.702469,234.617722,196.999985,25.815626,76.293373,55.799999
222.04335,495.159943,176.417557,236.049973,199.166794,25.815626,76.208084,55.299999
224.341934,489.947754,174.431442,235.691879,196.819397,25.429483,75.738983,55.849998
224.801651,482.366333,174.160461,234.886261,194.110886,25.172009,74.630188,55.299999
227.100235,491.843048,175.786469,236.587036,196.277695,25.701193,75.781624,56.049999
226.180817,482.840179,175.605499,239.809555,196.097137,25.858538,74.331665,55.799999
229.858536,484.261688,177.862595,243.390137,196.63884,25.987276,74.45961,56.299999
230.777969,485.683228,178.675598,243.927246,196.63884,26.030188,75.14193,58.75
230.777969,485.683228,175.515472,245.449005,196.277695,26.24468,75.099289,58.299999
229.858536,493.738464,175.876495,254.400467,199.708496,26.602283,75.056648,58.049999
226.640518,504.636658,171.994324,252.341583,202.868439,26.873991,75.525749,57.849998
226.640518,451.661652,172.896393,252.341583,204.944977,26.916906,75.099289,57.950001
224.341934,453.177979,171.723328,250.81987,202.23645,26.816774,75.611046,57.900002
226.180817,465.308197,171.542328,252.431122,202.59758,26.816774,75.824272,58.25
224.801651,452.514618,171.633301,252.699631,203.590714,26.974119,75.269875,62.5
227.559967,458.864014,171.903366,252.431122,202.146164,26.916906,75.781624,62.5
227.559967,449.387299,154.207596,253.594788,202.687881,27.002729,75.952209,63.349998
228.479401,448.818665,157.096725,253.23674,201.965607,26.916906,76.122787,64.550003
231.697418,450.33493,157.909729,252.878677,202.417023,26.559374,75.909561,64.900002
242.270905,457.063385,155.291611,253.147247,201.965607,26.630894,77.487457,64.099998
239.512589,465.118652,156.103668,255.832687,201.965607,26.902603,77.913918,63.5
246.408356,460.569824,156.825714,255.20607,200.159912,27.031338,77.956558,62.75
243.65007,459.622192,159.082794,254.579483,199.798782,27.117165,78.553596,62.650002
245.029205,456.589569,160.075851,254.221436,200.159912,26.673805,78.72419,62.849998
246.408356,459.811707,160.798859,256.101227,200.882187,27.231598,79.449165,63.25
248.247208,461.422729,161.610931,261.024536,202.23645,27.117165,78.766823,62.849998
243.65007,467.677399,161.791901,260.935028,202.055893,27.13147,78.383018,61.700001
245.029205,472.226196,160.166824,260.666443,201.243317,27.102859,78.169792,61.049999
243.65007,468.814545,159.082794,260.218903,197.993103,26.745325,77.999207,61.450001
241.811172,464.644806,159.082794,258.786652,194.562302,26.788172,77.103645,60.549999
238.133438,465.876831,156.284653,261.114044,195.465149,26.573677,77.146286,60.650002
233.536285,470.236115,155.561661,259.950348,195.19429,26.430637,76.847771,61.5
258.820709,480.470978,155.561661,258.697174,197.180542,26.38772,76.805122,61.700001
256.522125,472.415771,159.624817,263.172852,198.625092,26.459242,77.35952,62.599998
254.223526,472.13147,160.70787,266.66391,198.354233,26.430637,77.615395,62.700001
251.005524,473.268677,158.902786,263.172852,199.076508,25.643976,76.677185,61.549999
258.360992,471.657593,156.916687,261.203522,199.437653,24.900301,76.250732,61.599998
256.062439,475.258759,158.270752,260.487457,201.423904,25.029037,76.506599,62.25
257.441559,470.899445,158.541748,261.382568,205.576965,24.900301,76.165436,62.150002
255.602692,475.258759,158.902786,260.487457,204.403275,25.114792,76.805122,63.200001
256.522125,481.892487,158.812759,261.203522,204.042145,25.386572,77.188934,63.599998
257.441559,490.4216,163.597,264.694641,204.583847,25.429483,78.041855,66.099998
257.441559,490.4216,165.132065,260.935028,204.944977,25.157705,77.615395,65.199997
251.005524,493.264618,164.591019,259.502747,202.23645,25.043343,77.402168,65.25
243.65007,482.840179,160.346863,256.548798,200.430771,25.114792,76.122787,64.75
240.891769,481.418671,159.263794,254.400467,199.527939,24.857388,76.336014,65.050003
242.730621,477.154114,156.735703,251.804504,196.187424,24.599983,75.14193,63.650002
233.536285,479.523285,156.103668,251.625504,196.63884,24.771564,76.463959,63.25
229.858536,481.418671,157.999741,253.415787,199.257065,24.971821,77.35952,64.849998
228.479401,486.63089,149.422394,254.848022,197.180542,24.571304,77.316879,65.300003
226.640518,485.209381,152.763489,256.548798,199.889053,24.785868,78.937416,67.050003
224.341934,476.206482,147.25531,255.116562,197.631958,24.557072,77.999207,66
224.341934,479.997162,146.533264,257.175385,197.812531,25.501005,78.041855,66.050003
220.6642,485.683228,146.353226,256.548798,197.361115,25.701193,77.785973,66.400002
225.261368,490.4216,148.068314,258.070557,198.263947,25.443789,79.065353,67.900002
225.721085,487.104736,149.87439,257.89151,198.625092,25.4867,78.937416,69.349998
226.180817,486.63089,150.686447,257.622955,198.625092,25.229225,79.875626,70.800003
224.801651,481.418671,151.770477,257.175385,197.541687,25.029037,80.174141,70
227.559967,479.997162,151.318481,256.190765,197.451401,25.086256,79.790329,69.75
223.882217,475.732574,152.943527,256.101227,198.444534,24.928909,79.832977,69.150002
224.341934,480.944824,153.124527,255.832687,196.999985,24.742954,79.875626,68.800003
224.341934,479.0495,152.040527,253.23674,194.201172,24.385422,79.065353,66.949997
224.341934,474.784943,151.318481,250.461777,193.208038,24.04212,77.530106,65.800003
225.261368,479.997162,150.506409,249.745682,193.208038,23.841934,77.530106,67.25
236.754303,478.101807,153.395538,253.057739,193.569168,23.827629,77.231583,65.800003
228.019669,460.664581,151.138443,248.850525,192.305191,23.727501,75.738983,63.599998
227.559967,461.043671,151.228455,245.71756,192.305191,23.784718,74.800766,63.450001
228.019669,450.524414,151.318481,246.254639,192.305191,23.555849,74.758125,63.5
234.455704,453.083191,152.131485,256.280243,195.916565,24.013584,75.738983,65.349998
233.995987,451.75647,148.971344,256.817322,196.367981,23.799021,75.483109,63.900002
233.536285,447.70636,151.228455,258.965668,198.534805,24.027887,76.933052,64
234.455704,444.765198,151.228455,257.712463,200.159912,24.099339,76.37867,63.200001
235.834869,443.342163,151.679489,259.413239,199.527939,23.984976,76.549248,62.049999
236.294586,457.952606,154.659607,261.382568,201.333603,24.170858,77.658043,63.75
237.21402,459.56543,154.478592,261.740631,202.778152,24.356813,77.871277,64.349998
237.21402,466.870728,154.117569,262.27774,207.924362,24.270987,77.188934,64.349998
237.21402,478.634918,160.70787,263.083344,206.750656,24.213772,78.255081,63.799999
241.351486,480.058075,162.603943,262.367279,209.098053,24.170858,77.999207,63.5
242.270905,485.750427,164.410019,263.978516,211.355148,24.385422,78.297729,63.950001
243.190338,488.122284,164.139008,265.589783,214.966522,24.3139,78.212433,63.75
245.488922,486.224792,163.777985,265.679291,215.056793,24.24238,78.383018,65.900002
240.891769,490.49411,163.777985,264.694641,213.431686,24.085033,77.444817,65.199997
237.673737,501.878876,164.952042,266.126862,211.445435,24.027887,77.828621,64.650002
237.673737,504.250732,166.757126,267.827667,211.625992,23.956367,77.743332,63.950001
233.995987,499.032623,167.841156,268.006653,212.167709,23.813326,77.615395,63.75
233.995987,501.404419,168.563202,270.692139,212.167709,24.356813,78.297729,64
231.237701,499.032623,169.376205,268.63327,212.077423,24.68574,77.956558,64.150002
229.858536,499.032623,168.653198,268.096161,210.994019,24.599983,77.146286,63.799999
228.939102,497.135223,168.382217,268.364716,211.806564,24.642826,76.9757,64.050003
230.318253,497.135223,166.577103,267.559082,212.077423,24.299597,76.463959,63.099998
232.157135,499.50705,167.118149,270.692139,212.077423,24.41403,76.9757,61.700001
226.180817,497.609619,167.750198,269.796967,211.625992,24.528461,76.037506,61.5
225.261368,497.135223,168.563202,270.960663,215.417953,24.628521,76.805122,61.950001
229.858536,497.609619,168.021179,277.316162,214.876236,24.642826,76.719826,62.099998
228.479401,495.237793,167.841156,276.689606,212.619125,24.828781,76.549248,61.900002
232.157135,496.660797,166.125107,276.779083,212.619125,24.914604,78.084503,63.849998
232.616852,500.455811,167.028152,280.35968,213.792816,25.357964,78.510963,65.25
234.455704,508.519958,167.299133,281.881409,213.070557,25.229225,79.27858,64.699997
231.697418,507.571228,167.028152,276.958099,214.06369,24.957516,80.216789,63.549999
227.100235,489.070984,167.028152,275.615417,213.431686,24.700043,80.25943,61.650002
225.261368,489.070984,165.945068,280.717743,213.883102,24.871693,80.1315,61.5
224.341934,488.122284,163.235977,268.991333,215.147079,24.571304,80.046204,61.5
228.019669,493.814636,162.784943,264.605133,213.251114,24.814476,81.410866,61.799999
223.882217,497.135223,162.513947,266.305878,212.799683,24.471245,80.856476,61.549999
223.882217,494.763397,164.410019,268.096161,212.98027,24.614218,82.221138,61.950001
219.285049,484.327332,163.32695,263.620422,211.264862,24.371117,81.240288,58.349998
216.526749,471.993835,162.242935,258.160065,205.667252,24.070732,79.363876,55.25
216.526749,481.006775,164.591019,260.487457,205.847809,24.199467,81.027061,56.5
211.929581,479.583679,165.132065,260.039856,224.807495,24.299597,81.112358,54.700001
200.896362,472.278412,164.320007,256.190765,223.182358,23.756111,78.937416,52.799999
200.436661,470.191223,165.674072,256.548798,231.84964,23.427183,79.022705,51.650002
199.517212,465.068115,164.22905,253.863358,233.655319,23.34136,77.530106,50.049999
197.678345,470.950256,161.249878,251.267456,235.190155,23.083883,76.250732,48.82
194.920044,475.314392,159.714844,246.970734,232.842773,23.21262,75.44046,49.259998
195.839478,482.904236,161.701874,248.13443,232.030212,23.098188,75.483109,49.360001
193.081177,465.162964,157.27771,243.927246,226.793747,22.683439,72.11409,47.73
196.29921,461.273163,133.803696,245.538498,228.328568,22.526093,71.090576,48.130001
201.356094,460.324432,141.116028,251.894043,233.655319,23.34136,74.800766,49.700001
198.138062,459.660339,142.29007,249.924713,236.905563,23.470097,74.971352,49.450001
203.194946,469.242554,144.005157,253.057739,241.780899,23.884846,77.316879,51
205.953247,478.160614,144.818161,251.356934,248.732803,24.013584,77.743332,50.75
206.872681,479.109314,143.915146,253.057739,252.073318,24.113644,76.677185,50.900002
202.275513,479.109314,145.360184,251.177948,252.073318,23.899149,77.274231,50.549999
204.11438,486.699158,146.714249,251.535965,257.219482,24.185163,77.35952,51.200001
205.953247,494.763397,150.686447,255.564148,260.921143,24.299597,78.681541,53.349998
210.55043,496.186432,153.665573,258.965668,262.636536,23.470097,78.937416,53.849998
212.849014,501.878876,154.478592,261.29306,260.01828,23.655981,79.70504,52.900002
215.607315,508.994354,154.839615,262.904358,266.338165,23.613068,80.68589,53.549999
216.067047,506.622528,154.929626,260.129364,264.983917,23.813326,79.875626,52.25
216.067047,513.263611,152.763489,260.30838,269.227295,23.884846,79.960915,51
216.986465,516.109863,152.943527,263.172852,268.14386,24.213772,80.430016,51.25
218.825333,511.840546,154.297607,264.963135,265.074188,24.571304,79.832977,50.75
221.583633,512.789246,154.117569,264.068024,265.977051,24.070732,79.449165,50.450001
222.503067,514.212402,155.020599,263.888977,262.275391,24.185163,79.449165,50.349998
228.019669,519.43042,156.645676,268.991333,263.810242,24.228077,78.553596,50.049999
223.422501,519.904724,154.478592,266.932495,278.707123,24.127947,77.572746,49.119999
222.962784,525.597168,154.297607,269.438904,280.693359,24.471245,78.894768,49.119999
220.204483,511.36618,155.291611,268.275208,284.936737,24.3139,78.894768,50.900002
217.905899,506.622528,156.825714,274.899292,280.964233,24.328205,79.235939,51.400002
219.285049,512.31488,156.916687,275.794434,272.206665,24.34251,79.235939,51.549999
219.285049,522.750977,156.284653,274.630707,270.491272,24.328205,79.235939,51
218.825333,518.956116,156.825714,276.779083,269.949554,24.24238,79.235939,51
224.341934,527.020264,159.805801,279.016968,264.893646,24.871693,79.235939,51.450001
227.559967,522.276672,159.082794,280.001617,269.768982,24.885998,79.235939,51.450001
228.019669,518.481628,158.812759,280.986298,263.629669,25.157705,79.235939,53.450001
225.261368,516.109863,158.270752,278.211304,262.546265,24.957516,79.235939,53.450001
227.559967,524.174072,155.291611,280.180634,263.900513,25.229225,84.01226,53.299999
223.422501,528.917664,155.832657,285.909607,260.01828,25.157705,84.01226,52.900002
222.503067,520.853455,156.19368,285.641052,260.108582,25.086256,83.41523,51.049999
226.180817,521.327942,156.284653,284.208771,266.157593,24.885998,83.799042,49.950001
233.995987,524.648438,155.561661,284.74588,275.366608,25.172009,85.121063,49.91
233.995987,522.276672,152.672531,283.224152,273.831757,25.000429,83.500519,49.389999
236.294586,529.866455,156.19368,287.252289,277.443115,25.300747,85.547523,50.150002
236.754303,527.020264,156.013672,285.014435,277.804291,25.200619,85.248993,48.560001
234.915421,510.891846,153.9366,282.149994,277.262573,24.957516,84.52401,47.34
237.21402,524.648438,153.846573,281.433838,283.943604,24.742954,84.950478,46.830002
236.294586,528.917664,153.665573,287.162781,281.686493,24.742954,84.39608,44.66
233.536285,514.686707,152.040527,280.896759,275.005463,24.471245,82.647598,43.900002
232.616852,503.301941,148.700348,278.748383,273.199799,24.185163,81.112358,43.029999
231.237701,509.468781,148.881332,279.554047,272.748352,23.899149,81.282944,42.610001
229.858536,507.571228,151.138443,278.032318,266.789612,23.670284,80.856476,42.919998
236.754303,521.327942,156.013672,286.446686,270.942688,23.970673,83.116707,43.290001
232.157135,524.174072,157.186722,288.595001,272.477509,24.299597,83.116707,43.279999
233.536285,529.39209,160.256851,291.907074,277.172272,24.371117,83.671097,43.330002
231.697418,516.58429,161.520889,293.518311,278.075104,24.3139,84.140205,45.759998
232.157135,525.122803,162.242935,292.802216,277.262573,24.328205,85.121063,45.610001
237.21402,519.904724,160.527847,291.459473,276.088837,24.156553,84.907837,45.619999
232.616852,527.020264,156.735703,292.712677,278.797394,24.056425,84.694603,45.459999
233.995987,531.289551,155.832657,291.369995,277.623718,23.899149,83.713745,44.299999
228.479401,510.417419,154.478592,285.103943,270.942688,23.327055,80.387367,42.139999
236.754303,527.020264,158.18074,292.265137,276.088837,24.199467,81.027061,42.919998
238.133438,529.39209,157.999741,290.6539,277.443115,24.099339,79.747688,42.099998
240.432022,541.725586,152.672531,291.190948,284.033875,24.3139,79.918266,43.43
245.948639,547.417908,151.770477,296.740845,285.568695,24.728649,79.790329,42.689999
244.109756,543.622986,149.87439,291.549011,287.013245,24.499855,78.809471,40.259998
248.70694,552.161621,152.492508,295.666656,288.277252,24.871693,80.856476,39.060001
252.384659,550.264221,152.040527,299.515808,290.985748,25.31505,81.922623,39.700001
252.384659,552.161621,156.284653,298.173065,292.069153,25.114792,82.434372,39.68
255.602692,554.533508,155.471649,299.963379,287.645264,25.300747,83.159355,41.240002
253.763824,551.687256,162.874954,302.917358,288.006378,25.429483,84.01226,41.599998
242.270905,548.366699,165.945068,302.559296,283.131012,26.015882,86.400436,40.869999
239.972321,557.3797,164.500046,304.170502,283.943604,25.887148,85.291641,40.720001
241.811172,557.854004,168.112137,307.124542,288.006378,26.201838,86.144554,40.459999
240.432022,557.854004,168.473175,303.096405,286.832703,25.944365,85.718102,39.740002
246.408356,560.225891,186.16893,300.142395,287.916077,26.144623,87.253349,39.310001
246.408356,561.648926,185.355927,301.127045,290.444061,26.258984,85.718102,38.75
251.005524,561.648926,184.453857,305.24472,287.37439,28.633192,85.20636,40.259998
253.763824,552.636047,186.258957,301.395599,287.103516,29.805992,85.163704,40.720001
256.062439,548.366699,191.225159,301.574646,286.020111,29.17668,86.315132,41.060001
257.901306,558.802795,195.107315,303.543976,286.381287,29.562822,84.651955,39.77
262.038757,543.148682,198.086472,302.111725,289.089783,29.30542,84.52401,42.939999
266.635895,541.725586,201.788589,300.679474,283.221313,28.733322,85.803391,44.360001
262.498444,538.405029,199.892517,301.127045,282.589355,28.289963,84.950478,44.509998
270.31366,539.828125,199.801559,303.096405,284.214417,28.761932,85.078415,43.650002
268.474792,544.571716,195.829361,301.395599,268.14386,28.590282,84.737251,42.84
268.934479,555.007813,198.267456,306.139862,269.317535,28.490154,84.993126,44.84
269.853912,558.802795,197.635422,308.467255,268.595306,28.547369,86.144554,47.209999
